2016-06-27T22:29:22Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:29:26Z,1.12530855,Italy,4.4,9078.81,4.5,3772.42,Spain,2.24,22302.38,2.26,5633.18,The Draw,3,136464.85,3.05,179253.68
2016-06-27T22:29:28Z,1.125317176,England,1.5,232625.35,1.51,86638.09,Iceland,9.8,7405.51,10,5401.83,The Draw,4.2,29057.05,4.3,15472.62
2016-06-27T22:29:30Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:29:32Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:29:36Z,1.12530855,Italy,4.4,9078.81,4.5,3772.42,Spain,2.24,22302.38,2.26,5581.24,The Draw,3,136286.71,3.05,179224.73
2016-06-27T22:29:38Z,1.125317176,England,1.5,232625.35,1.51,86628.29,Iceland,9.8,7405.51,10,5387.53,The Draw,4.2,29076.36,4.3,15472.62
2016-06-27T22:29:40Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:29:42Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:29:45Z,1.12530855,Italy,4.4,9037.9,4.5,3772.42,Spain,2.24,22293.49,2.26,5452.76,The Draw,3,136281.37,3.05,179224.73
2016-06-27T22:29:47Z,1.125317176,England,1.5,232636.26,1.51,86986.64,Iceland,9.8,7494.45,10,5401.83,The Draw,4.2,29181.56,4.3,16210.94
2016-06-27T22:29:50Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:29:52Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:29:56Z,1.12530855,Italy,4.4,9026.16,4.5,3604.16,Spain,2.24,22243.77,2.26,4996.64,The Draw,3,136281.37,3.05,179224.73
2016-06-27T22:29:58Z,1.125317176,England,1.5,232863.42,1.51,86628.29,Iceland,9.8,7405.51,10,5387.53,The Draw,4.2,29076.36,4.3,15478.06
2016-06-27T22:30:00Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:30:02Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:30:06Z,1.12530855,Italy,4.4,9037.9,4.5,3779.53,Spain,2.24,22293.49,2.26,5185.94,The Draw,3,136281.37,3.05,179224.73
2016-06-27T22:30:08Z,1.125317176,England,1.5,232625.35,1.51,86638.09,Iceland,9.8,7405.51,10,5401.83,The Draw,4.2,29057.05,4.3,15472.62
2016-06-27T22:30:12Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:30:14Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:30:18Z,1.12530855,Italy,4.4,9026.16,4.5,3604.16,Spain,2.24,22243.77,2.26,4996.64,The Draw,3,136281.37,3.05,179224.73
2016-06-27T22:30:20Z,1.125317176,England,1.5,232847.84,1.51,86628.29,Iceland,9.8,7405.51,10,4559.87,The Draw,4.2,27105.74,4.3,15472.62
2016-06-27T22:30:22Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:30:24Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:30:28Z,1.12530855,Italy,4.4,9026.16,4.5,3360.32,Spain,2.24,21946.26,2.26,5173.51,The Draw,3,136013.68,3.05,179193.89
2016-06-27T22:30:30Z,1.125317176,England,1.5,232847.84,1.51,86628.29,Iceland,9.8,7405.51,10,5359.32,The Draw,4.2,29009.19,4.3,15472.62
2016-06-27T22:30:32Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:30:34Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:30:37Z,1.12530855,Italy,4.4,8788.55,4.5,3360.32,Spain,2.24,21946.26,2.26,5173.51,The Draw,3,136013.68,3.05,179211.09
2016-06-27T22:30:40Z,1.125317176,England,1.5,232676.59,1.51,86508.39,Iceland,9.8,7405.51,10,3904.84,The Draw,4.2,25546.14,4.3,15468.89
2016-06-27T22:30:42Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:30:44Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:30:47Z,1.12530855,Italy,4.4,9009.14,4.5,3470.4,Spain,2.24,21684.42,2.26,4591.16,The Draw,3,135924.74,3.05,179193.89
2016-06-27T22:30:49Z,1.125317176,England,1.5,232792.92,1.51,86499.63,Iceland,9.8,7405.51,10,3904.84,The Draw,4.2,25546.14,4.3,15489
2016-06-27T22:30:51Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:30:53Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:30:57Z,1.12530855,Italy,4.4,9026.16,4.5,3360.32,Spain,2.24,21946.26,2.26,5173.51,The Draw,3,136013.68,3.05,179211.09
2016-06-27T22:30:59Z,1.125317176,England,1.5,232792.92,1.51,85851.7,Iceland,9.8,7405.51,10,3899.15,The Draw,4.2,25532.59,4.3,15489
2016-06-27T22:31:01Z,1.125363729,Poland,4.1,247.64,4.2,13792.12,Portugal,2.28,208.87,2.3,1984.25,The Draw,3.05,16049.57,3.15,32222.71
2016-06-27T22:31:03Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:31:07Z,1.12530855,Italy,4.4,9009.14,4.5,3041.71,Spain,2.24,21862.3,2.26,5067.45,The Draw,3,136013.68,3.05,179193.89
2016-06-27T22:31:09Z,1.125317176,England,1.5,232544.28,1.51,85155.19,Iceland,9.8,7405.51,10,3843.72,The Draw,4.2,25400.62,4.3,15472.01
2016-06-27T22:31:11Z,1.125363729,Poland,4.1,247.64,4.2,13792.12,Portugal,2.28,208.87,2.3,2195.03,The Draw,3.05,16208.52,3.15,32222.71
2016-06-27T22:31:13Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:31:17Z,1.12530855,Italy,4.4,8728.06,4.5,4031.67,Spain,2.24,22125.68,2.26,2531.75,The Draw,3,135175.33,3.05,179203.8
2016-06-27T22:31:19Z,1.125317176,England,1.5,232541.31,1.51,85155.19,Iceland,9.8,7405.51,10,3843.72,The Draw,4.2,25235.57,4.3,15455.27
2016-06-27T22:31:21Z,1.125363729,Poland,4.1,247.64,4.2,14917.81,Portugal,2.28,2167.48,2.3,2034.05,The Draw,3.1,1434.08,3.15,32393.86
2016-06-27T22:31:23Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:31:26Z,1.12530855,Italy,4.4,8722.32,4.5,4031.67,Spain,2.24,22125.68,2.26,2299.04,The Draw,3,134475.53,3.05,179207.36
2016-06-27T22:31:28Z,1.125317176,England,1.5,232792.92,1.51,85851.7,Iceland,9.8,7405.51,10,3899.15,The Draw,4.2,25532.59,4.3,15489
2016-06-27T22:31:30Z,1.125363729,Poland,4.1,247.64,4.2,13792.12,Portugal,2.28,208.87,2.3,1984.25,The Draw,3.05,16049.57,3.15,32222.71
2016-06-27T22:31:33Z,1.125368561,Wales,6,1380.3,6.2,300.58,Belgium,1.75,2194.21,1.76,22.14,The Draw,3.65,1984.31,3.7,5459.93
2016-06-27T22:31:36Z,1.12530855,Italy,4.4,9009.14,4.5,3470.4,Spain,2.24,21684.42,2.26,4591.16,The Draw,3,135213.22,3.05,179190.33
2016-06-27T22:31:38Z,1.125317176,England,1.5,232541.31,1.51,84902.83,Iceland,9.8,7400.39,10,3678.04,The Draw,4.2,24841.1,4.3,15325.52
