Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
2016-06-26T23:43:00Z,1.125318341,France,3.8,805.96,3.85,6643.34,Rep of Ireland,2.6,6142.31,2.62,5610.59,The Draw,2.82,5608.22,2.84,1078.39,1078.39,100.2383%,-0.0023775
2016-06-26T23:43:02Z,1.12531775,Germany,1.49,66095.15,1.5,70053.42,Slovakia,10.5,5087.82,11,12937.04,The Draw,4.2,1546.58,4.3,26247.35,26247.35,100.4474%,-0.0044543
2016-06-26T23:43:04Z,1.125318745,Hungary,6.8,4300.35,7,9097.26,Belgium,1.78,14314.83,1.79,18504.31,The Draw,3.4,13192.72,3.45,18697.43,18697.43,100.2974%,-0.0029654
2016-06-26T23:43:06Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,4003.1,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:43:08Z,1.125317176,England,1.6,2091.92,1.61,10765.27,Iceland,8.8,1720.62,9,884.88,The Draw,3.8,3813.92,3.85,1871.82,1871.82,100.1794%,-0.0017910
2016-06-26T23:43:10Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:43:13Z,1.125318341,France,3.7,3082.65,3.8,7586.79,Rep of Ireland,2.62,8552.37,2.64,1465.02,The Draw,2.84,530.06,2.86,1499.64,1499.64,100.4062%,-0.0040459
2016-06-26T23:43:19Z,1.12531775,Germany,1.49,66095.15,1.5,70053.42,Slovakia,10.5,5087.82,11,12937.04,The Draw,4.2,1546.58,4.3,26247.35,26247.35,100.4474%,-0.0044543
2016-06-26T23:43:21Z,1.125318745,Hungary,6.8,4300.35,7,9097.26,Belgium,1.78,14314.83,1.79,18504.31,The Draw,3.4,13192.72,3.45,18697.43,18697.43,100.2974%,-0.0029654
2016-06-26T23:43:23Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,4003.1,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:43:25Z,1.125317176,England,1.59,9956.4,1.6,1738.53,Iceland,8.8,1815.57,9,512.98,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:43:27Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:43:30Z,1.125318341,France,3.75,4615,3.8,7257.6,Rep of Ireland,2.62,11149.86,2.64,7876.56,The Draw,2.84,495.17,2.86,7976.12,7976.12,100.0459%,-0.0004585
2016-06-26T23:43:32Z,1.12531775,Germany,1.49,66095.15,1.5,70053.42,Slovakia,10.5,5087.82,11,12937.04,The Draw,4.2,1546.58,4.3,26247.35,26247.35,100.4474%,-0.0044543
2016-06-26T23:43:34Z,1.125318745,Hungary,6.8,4300.35,7,9304.74,Belgium,1.78,15130.8,1.79,18504.31,The Draw,3.4,13192.72,3.45,19201.2,19201.2,100.2974%,-0.0029654
2016-06-26T23:43:36Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,4003.1,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:43:38Z,1.125317176,England,1.59,9956.4,1.6,1738.53,Iceland,8.8,1815.57,9,512.98,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:43:40Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:43:44Z,1.125318341,France,3.75,523.51,3.8,4533.65,Rep of Ireland,2.6,6883.75,2.62,319.33,The Draw,2.82,1605.31,2.84,1303.86,1303.86,100.5892%,-0.0058575
2016-06-26T23:43:46Z,1.12531775,Germany,1.49,66095.15,1.5,70053.42,Slovakia,10.5,5087.82,11,12937.04,The Draw,4.2,1546.58,4.3,26247.35,26247.35,100.4474%,-0.0044543
2016-06-26T23:43:48Z,1.125318745,Hungary,6.8,4300.35,7,9097.26,Belgium,1.78,14314.83,1.79,18504.31,The Draw,3.4,13192.72,3.45,18697.43,18697.43,100.2974%,-0.0029654
2016-06-26T23:43:49Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,4003.1,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:43:52Z,1.125317176,England,1.59,9956.4,1.6,1756.8,Iceland,8.8,1815.57,9,512.98,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:43:54Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:43:58Z,1.125318341,France,3.75,4521.56,3.8,8140.5,Rep of Ireland,2.62,11158.04,2.64,8035.6,The Draw,2.84,554.56,2.86,7222.57,7222.57,100.0459%,-0.0004585
2016-06-26T23:44:00Z,1.12531775,Germany,1.49,65729.95,1.5,70044.29,Slovakia,10.5,5087.82,11,12937.04,The Draw,4.2,1546.58,4.3,26247.35,26247.35,100.4474%,-0.0044543
2016-06-26T23:44:02Z,1.125318745,Hungary,6.8,4300.35,7,9097.26,Belgium,1.78,14314.83,1.79,18504.31,The Draw,3.4,13192.72,3.45,18697.43,18697.43,100.2974%,-0.0029654
2016-06-26T23:44:04Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,3997.82,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:44:06Z,1.125317176,England,1.59,9956.4,1.6,1738.53,Iceland,8.8,1811.92,9,512.98,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:44:08Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:44:11Z,1.125318341,France,3.75,1190.07,3.8,268.08,Rep of Ireland,2.62,388.82,2.64,5806.17,The Draw,2.82,1528.1,2.84,884.34,884.34,100.2956%,-0.0029473
2016-06-26T23:44:13Z,1.12531775,Germany,1.49,65729.95,1.5,70044.29,Slovakia,10.5,5087.82,11,12937.04,The Draw,4.2,1546.58,4.3,26247.35,26247.35,100.4474%,-0.0044543
2016-06-26T23:44:15Z,1.125318745,Hungary,6.8,4599.64,7,9097.26,Belgium,1.78,14314.83,1.79,20644.95,The Draw,3.4,13189.06,3.45,18604.51,18604.51,100.2974%,-0.0029654
2016-06-26T23:44:17Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,4003.1,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:44:19Z,1.125317176,England,1.59,9956.4,1.6,1738.53,Iceland,8.8,1811.92,9,512.98,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:44:21Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:44:24Z,1.125318341,France,3.7,1850.24,3.8,2156.58,Rep of Ireland,2.62,5778.2,2.64,278.86,The Draw,2.82,2297.4,2.84,953.72,953.72,100.6560%,-0.0065168
2016-06-26T23:44:26Z,1.12531775,Germany,1.49,65705.92,1.5,69917.64,Slovakia,10.5,5091.48,11,12927.91,The Draw,4.2,1510.28,4.3,26194.87,26194.87,100.4474%,-0.0044543
2016-06-26T23:44:28Z,1.125318745,Hungary,6.8,4596.67,7,9097.26,Belgium,1.78,14314.83,1.79,19630.01,The Draw,3.4,13192.72,3.45,18604.51,18604.51,100.2974%,-0.0029654
2016-06-26T23:44:30Z,1.12530855,Italy,4.6,2053.5,4.7,757.93,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:44:32Z,1.125317176,England,1.59,9956.4,1.6,1738.53,Iceland,8.8,1811.92,9,710.68,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:44:34Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:44:38Z,1.125318341,France,3.75,523.51,3.8,4533.65,Rep of Ireland,2.6,6883.75,2.62,319.33,The Draw,2.82,1605.31,2.84,1303.86,1303.86,100.5892%,-0.0058575
2016-06-26T23:44:40Z,1.12531775,Germany,1.49,65705.92,1.5,69942.64,Slovakia,10.5,5091.48,11,12927.91,The Draw,4.2,1510.28,4.3,26194.87,26194.87,100.4474%,-0.0044543
2016-06-26T23:44:42Z,1.125318745,Hungary,6.8,4596.67,7,9097.26,Belgium,1.78,14314.83,1.79,19630.01,The Draw,3.4,13192.72,3.45,18604.51,18604.51,100.2974%,-0.0029654
2016-06-26T23:44:44Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,3997.82,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:44:46Z,1.125317176,England,1.59,9956.4,1.6,1738.53,Iceland,8.8,1811.92,9,710.68,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:44:47Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:44:51Z,1.125318341,France,3.85,561.66,3.9,3081.33,Rep of Ireland,2.54,966.07,2.56,844.68,The Draw,2.82,3052.86,2.84,277.42,277.42,100.8051%,-0.0079867
2016-06-26T23:44:53Z,1.12531775,Germany,1.49,65705.92,1.5,69942.64,Slovakia,10.5,5091.48,11,12927.91,The Draw,4.2,1510.28,4.3,26194.87,26194.87,100.4474%,-0.0044543
2016-06-26T23:44:55Z,1.125318745,Hungary,6.8,4599.64,7,9097.26,Belgium,1.78,14314.83,1.79,20265.64,The Draw,3.4,13189.06,3.45,18604.51,18604.51,100.2974%,-0.0029654
2016-06-26T23:44:57Z,1.12530855,Italy,4.6,2053.5,4.7,757.93,Spain,2.2,2882.27,2.22,3997.82,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:44:59Z,1.125317176,England,1.59,9956.4,1.6,1738.53,Iceland,8.8,1811.92,9,710.68,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:45:01Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:45:04Z,1.125318341,France,3.85,9561.47,3.9,3080.27,Rep of Ireland,2.54,4348.01,2.56,1270.44,The Draw,2.84,1031.59,2.86,718.23,718.23,100.5554%,-0.0055230
2016-06-26T23:45:06Z,1.12531775,Germany,1.49,65705.92,1.5,69917.64,Slovakia,10.5,5091.48,11,12927.91,The Draw,4.2,1510.28,4.3,26194.87,26194.87,100.4474%,-0.0044543
2016-06-26T23:45:08Z,1.125318745,Hungary,6.8,4599.64,7,9097.26,Belgium,1.78,14314.83,1.79,20470.54,The Draw,3.4,13123.73,3.45,18586.79,18586.79,100.2974%,-0.0029654
2016-06-26T23:45:10Z,1.12530855,Italy,4.6,2053.5,4.7,753.48,Spain,2.2,2882.27,2.22,3997.82,The Draw,3,77315.67,3.05,63938.22,63938.22,100.5270%,-0.0052425
2016-06-26T23:45:12Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1811.92,9,710.68,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:45:14Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:45:18Z,1.125318341,France,3.85,734.6,3.9,6649.71,Rep of Ireland,2.54,6169.5,2.56,2292.49,The Draw,2.84,1263.7,2.88,4393.46,4393.46,100.5554%,-0.0055230
2016-06-26T23:45:20Z,1.12531775,Germany,1.49,65687.66,1.5,76454.3,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,26128.21,26128.21,100.4474%,-0.0044543
2016-06-26T23:45:22Z,1.125318745,Hungary,6.8,4599.64,7,9097.26,Belgium,1.78,14314.83,1.79,20476.48,The Draw,3.4,13123.73,3.45,18586.79,18586.79,100.2974%,-0.0029654
2016-06-26T23:45:24Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:45:26Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1811.92,9,710.68,The Draw,3.8,4044,3.85,1093.75,1093.75,100.5725%,-0.0056925
2016-06-26T23:45:28Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:45:32Z,1.125318341,France,3.75,2658.56,3.8,5427.13,Rep of Ireland,2.58,4656.42,2.62,3304.45,The Draw,2.84,1159.08,2.88,5422.96,5422.96,100.6376%,-0.0063358
2016-06-26T23:45:33Z,1.12531775,Germany,1.49,65682.33,1.5,76454.3,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,26118.24,26118.24,100.4474%,-0.0044543
2016-06-26T23:45:35Z,1.125318745,Hungary,6.8,4560.96,7,9097.26,Belgium,1.78,14314.83,1.79,20329.55,The Draw,3.4,13123.73,3.45,18586.79,18586.79,100.2974%,-0.0029654
2016-06-26T23:45:37Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:45:39Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1811.92,9,977.64,The Draw,3.8,4044,3.85,1494.19,1494.19,100.5725%,-0.0056925
2016-06-26T23:45:41Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:45:45Z,1.125318341,France,3.7,7304.4,3.75,91.3,Rep of Ireland,2.58,1102.45,2.62,2827.19,The Draw,2.86,52.63,2.92,2294.37,2294.37,100.7518%,-0.0074614
2016-06-26T23:45:47Z,1.12531775,Germany,1.49,65682.33,1.5,76454.3,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,26118.24,26118.24,100.4474%,-0.0044543
2016-06-26T23:45:49Z,1.125318745,Hungary,6.8,4560.96,7,9096.33,Belgium,1.78,14311.18,1.79,20329.55,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:45:51Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:45:53Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1768.09,1768.09,100.5725%,-0.0056925
2016-06-26T23:45:55Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:45:58Z,1.125318341,France,3.85,8729.83,3.9,944.24,Rep of Ireland,2.5,9158.38,2.52,18005.99,The Draw,2.88,3027.06,2.92,1483.33,1483.33,100.6962%,-0.0069143
2016-06-26T23:46:00Z,1.12531775,Germany,1.49,65682.33,1.5,76454.3,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,26076.99,26076.99,100.4474%,-0.0044543
2016-06-26T23:46:02Z,1.125318745,Hungary,6.8,4560.96,7,9096.33,Belgium,1.78,14311.18,1.79,20271.95,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:46:04Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:46:06Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1811.92,9,977.64,The Draw,3.8,4044,3.85,1494.19,1494.19,100.5725%,-0.0056925
2016-06-26T23:46:08Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:46:11Z,1.125318341,France,3.85,306,3.9,4851.47,Rep of Ireland,2.5,11146.85,2.52,3130.35,The Draw,2.9,951.07,2.92,1493.61,1493.61,100.4568%,-0.0045471
2016-06-26T23:46:13Z,1.12531775,Germany,1.49,65682.33,1.5,76454.3,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,26118.24,26118.24,100.4474%,-0.0044543
2016-06-26T23:46:15Z,1.125318745,Hungary,6.8,4560.96,7,9096.33,Belgium,1.78,14311.18,1.79,20271.95,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:46:17Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:46:22Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1811.92,9,977.64,The Draw,3.8,4044,3.85,1494.19,1494.19,100.5725%,-0.0056925
2016-06-26T23:46:24Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:46:28Z,1.125318341,France,3.85,306,3.9,3730.22,Rep of Ireland,2.5,10470.81,2.52,4888.43,The Draw,2.9,117.35,2.92,1514.25,1514.25,100.4568%,-0.0045471
2016-06-26T23:46:30Z,1.12531775,Germany,1.49,65678.68,1.5,76445.17,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,25551.79,25551.79,100.4474%,-0.0044543
2016-06-26T23:46:31Z,1.125318745,Hungary,6.8,4560.96,7,9096.33,Belgium,1.78,14311.18,1.79,20271.95,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:46:33Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:46:36Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1768.09,1768.09,100.5725%,-0.0056925
2016-06-26T23:46:38Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:46:42Z,1.125318341,France,3.75,1263.38,3.8,3782,Rep of Ireland,2.52,5871.95,2.54,1218.28,The Draw,2.9,1184.11,2.92,2741.39,2741.39,100.8320%,-0.0082510
2016-06-26T23:46:44Z,1.12531775,Germany,1.49,65682.33,1.5,76445.17,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,25551.79,25551.79,100.4474%,-0.0044543
2016-06-26T23:46:45Z,1.125318745,Hungary,6.8,4560.96,7,9096.33,Belgium,1.78,14311.18,1.79,20253.65,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:46:47Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:46:49Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1768.09,1768.09,100.5725%,-0.0056925
2016-06-26T23:46:51Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:46:55Z,1.125318341,France,3.85,3697.03,3.9,1197.2,Rep of Ireland,2.48,2025.68,2.5,88.25,The Draw,2.9,83.59,2.92,2056.77,2056.77,100.7794%,-0.0077334
2016-06-26T23:46:57Z,1.12531775,Germany,1.49,65682.33,1.5,76445.17,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,25997.23,25997.23,100.4474%,-0.0044543
2016-06-26T23:46:59Z,1.125318745,Hungary,6.8,4478.85,7,9038.32,Belgium,1.78,14311.18,1.79,19941.73,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:47:00Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:47:02Z,1.125317176,England,1.59,9947.27,1.6,1738.53,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1768.09,1768.09,100.5725%,-0.0056925
2016-06-26T23:47:04Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:47:08Z,1.125318341,France,3.85,3146.1,3.9,476.7,Rep of Ireland,2.5,2992.56,2.52,22886.71,The Draw,2.9,717.83,2.92,2056.77,2056.77,100.4568%,-0.0045471
2016-06-26T23:47:10Z,1.12531775,Germany,1.49,64205.06,1.5,76445.17,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,25519.56,25519.56,100.4474%,-0.0044543
2016-06-26T23:47:11Z,1.125318745,Hungary,6.8,4475.88,7,9038.32,Belgium,1.78,14311.18,1.79,19930.44,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:47:13Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:47:15Z,1.125317176,England,1.59,9947.27,1.6,1720.57,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1768.09,1768.09,100.5725%,-0.0056925
2016-06-26T23:47:17Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:47:21Z,1.125318341,France,3.8,859.86,3.85,2669.91,Rep of Ireland,2.52,1014.38,2.54,92.96,The Draw,2.88,2784.91,2.9,261.94,261.94,100.7206%,-0.0071540
2016-06-26T23:47:23Z,1.12531775,Germany,1.49,64205.06,1.5,76445.17,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,25519.56,25519.56,100.4474%,-0.0044543
2016-06-26T23:47:25Z,1.125318745,Hungary,6.8,4475.88,7,9038.32,Belgium,1.78,14311.18,1.79,19930.44,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:47:26Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3997.82,The Draw,3,77315.67,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:47:28Z,1.125317176,England,1.59,9947.27,1.6,1720.57,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1754.87,1754.87,100.5725%,-0.0056925
2016-06-26T23:47:30Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:47:34Z,1.125318341,France,3.8,133.33,3.85,1534.55,Rep of Ireland,2.52,361.31,2.54,62.04,The Draw,2.88,2768.87,2.9,203.69,203.69,100.7206%,-0.0071540
2016-06-26T23:47:36Z,1.12531775,Germany,1.49,64205.06,1.5,76445.17,Slovakia,10.5,5078.69,11,12927.91,The Draw,4.2,2784.23,4.3,25519.56,25519.56,100.4474%,-0.0044543
2016-06-26T23:47:38Z,1.125318745,Hungary,6.8,4475.88,7,9038.32,Belgium,1.78,14311.18,1.79,19895.07,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:47:40Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3979.73,The Draw,3,77306.54,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:47:41Z,1.125317176,England,1.59,9947.27,1.6,1720.57,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1754.87,1754.87,100.5725%,-0.0056925
2016-06-26T23:47:43Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:47:47Z,1.125318341,France,3.9,2888.95,3.95,3108.88,Rep of Ireland,2.5,77.28,2.52,25701.78,The Draw,2.88,28.21,2.92,3472.21,3472.21,100.3632%,-0.0036193
2016-06-26T23:47:49Z,1.12531775,Germany,1.49,63942.41,1.5,76436.29,Slovakia,10.5,5082.34,11,12712.12,The Draw,4.2,2786.07,4.3,25530.32,25530.32,100.4474%,-0.0044543
2016-06-26T23:47:51Z,1.125318745,Hungary,6.8,4475.88,7,9038.32,Belgium,1.78,14311.18,1.79,19930.44,The Draw,3.4,13123.73,3.45,18584.9,18584.9,100.2974%,-0.0029654
2016-06-26T23:47:53Z,1.12530855,Italy,4.6,2049.06,4.7,753.48,Spain,2.2,2814.91,2.22,3979.73,The Draw,3,77302.89,3.05,63889.64,63889.64,100.5270%,-0.0052425
2016-06-26T23:47:55Z,1.125317176,England,1.59,9947.27,1.6,1720.57,Iceland,8.8,1808.27,9,977.64,The Draw,3.8,4044,3.85,1754.87,1754.87,100.5725%,-0.0056925
2016-06-26T23:47:57Z,1.125363729,Poland,3.95,75.17,4.1,1474.61,Portugal,2.36,383.52,2.38,2604.09,The Draw,3.05,604.92,3.1,16163.22,16163.22,100.4762%,-0.0047397
2016-06-26T23:48:01Z,1.125318341,France,3.85,1234.24,3.9,704.73,Rep of Ireland,2.5,7695.86,2.52,16668.23,The Draw,2.88,1547.29,2.9,18.66,18.66,100.6962%,-0.0069143
