2016-06-28T00:03:58Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,14544.65,3.1,55900.76,
2016-06-28T00:04:00Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:04:04Z,1.125308550,Italy,4.4,20628.47,4.5,8147.11,Spain,2.26,48418.86,2.28,29333.68,The Draw,2.96,18762.3,2.98,5585.82,
2016-06-28T00:04:06Z,1.125317176,England,1.52,126358.58,1.53,84875.78,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18665.94,4.2,23175.03,
2016-06-28T00:04:08Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:04:10Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:04:14Z,1.125308550,Italy,4.4,20628.47,4.5,8147.11,Spain,2.26,48456.94,2.28,29375.88,The Draw,2.96,18762.3,2.98,5585.82,
2016-06-28T00:04:16Z,1.125317176,England,1.52,126358.58,1.53,84786.63,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18665.94,4.2,23175.03,
2016-06-28T00:04:18Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:04:20Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:04:24Z,1.125308550,Italy,4.4,20134.52,4.5,8147.11,Spain,2.26,33377.26,2.28,30005.53,The Draw,2.96,18769.65,2.98,4843.34,
2016-06-28T00:04:27Z,1.125317176,England,1.52,126269.43,1.53,84703.21,Iceland,9.6,5094.61,9.8,7663.35,The Draw,4.1,18637.89,4.2,23147.27,
2016-06-28T00:04:29Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:04:31Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,672.76,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:04:35Z,1.125308550,Italy,4.4,20628.47,4.5,8147.11,Spain,2.26,48418.86,2.28,29333.68,The Draw,2.96,18762.3,2.98,5585.82,
